Grid Size,Thread Count,Frame Rate
160000,2,6.52
160000,2,6.52
160000,2,6.52
160000,2,6.52
160000,2,6.52
160000,2,6.52
160000,2,6.52
160000,2,6.52
160000,2,6.52
160000,2,6.52
160000,2,6.52
160000,2,6.52
160000,2,6.52
160000,2,6.52
160000,2,6.53
160000,2,6.53
160000,2,6.53
160000,2,6.53
160000,2,6.53
160000,2,6.53
160000,2,6.53
160000,2,6.53
160000,2,6.53
160000,2,6.53
160000,2,6.54
160000,2,6.54
160000,2,6.54
160000,2,6.54
160000,2,6.54
160000,2,6.54
160000,2,6.55
160000,2,6.55
160000,2,6.55
160000,2,6.55
160000,2,6.55
160000,2,6.55
160000,2,6.56
160000,2,6.56
160000,2,6.56
160000,2,6.56
160000,2,6.56
160000,2,6.56
160000,2,6.56
160000,2,6.56
160000,2,6.57
160000,2,6.57
160000,2,6.57
160000,2,6.57
160000,2,6.57
160000,2,6.57
160000,2,6.57
160000,2,6.57
160000,2,6.58
160000,2,6.58
160000,2,6.58
160000,2,6.58
160000,2,6.58
160000,2,6.58
160000,2,6.58
160000,2,6.58
160000,2,6.58
160000,2,6.59
160000,2,6.59
160000,2,6.59
160000,2,6.59
160000,2,6.59
160000,2,6.59
160000,2,6.59
160000,2,6.59
160000,2,6.59
160000,2,6.59
160000,2,6.60
160000,2,6.60
160000,2,6.60
160000,2,6.60
160000,2,6.60
160000,2,6.60
160000,2,6.60
160000,2,6.61
160000,2,6.61
160000,2,6.61
160000,2,6.61
160000,2,6.61
160000,2,6.61
160000,2,6.61
160000,2,6.61
160000,2,6.61
160000,2,6.61
160000,2,6.61
160000,2,6.61
160000,2,6.60
160000,2,6.60
160000,2,6.60
160000,2,6.60
