Grid Size,Thread Count,Frame Rate
105625,8,8.59
105625,8,8.60
105625,8,8.62
105625,8,8.62
105625,8,8.61
105625,8,8.60
105625,8,8.59
105625,8,8.56
105625,8,8.55
105625,8,8.55
105625,8,8.52
122500,8,6.88
122500,8,6.91
122500,8,6.93
122500,8,6.95
122500,8,6.96
122500,8,6.97
122500,8,6.99
122500,8,7.01
122500,8,7.01
122500,8,7.03
122500,8,7.05
122500,8,7.07
122500,8,7.09
122500,8,7.11
122500,8,7.12
122500,8,7.13
122500,8,7.14
122500,8,7.15
122500,8,7.17
122500,8,7.18
122500,8,7.19
122500,8,7.21
122500,8,7.21
122500,8,7.23
122500,8,7.23
122500,8,7.24
122500,8,7.24
122500,8,7.26
122500,8,7.26
122500,8,7.27
122500,8,7.29
122500,8,7.31
122500,8,7.32
122500,8,7.33
122500,8,7.35
122500,8,7.36
122500,8,7.37
122500,8,7.39
122500,8,7.40
122500,8,7.41
122500,8,7.42
122500,8,7.44
122500,8,7.44
122500,8,7.45
122500,8,7.46
122500,8,7.47
122500,8,7.48
122500,8,7.49
122500,8,7.50
122500,8,7.50
122500,8,7.52
122500,8,7.51
122500,8,7.51
122500,8,7.50
122500,8,7.50
122500,8,7.51
122500,8,7.50
122500,8,7.49
122500,8,7.49
122500,8,7.50
122500,8,7.51
122500,8,7.51
122500,8,7.52
122500,8,7.53
122500,8,7.54
122500,8,7.55
122500,8,7.55
122500,8,7.56
122500,8,7.57
122500,8,7.58
122500,8,7.59
122500,8,7.60
122500,8,7.61
122500,8,7.61
122500,8,7.62
122500,8,7.63
122500,8,7.63
122500,8,7.63
122500,8,7.65
122500,8,7.65
122500,8,7.66
122500,8,7.67
122500,8,7.68
122500,8,7.68
122500,8,7.68
122500,8,7.69
122500,8,7.70
122500,8,7.70
122500,8,7.71
122500,8,7.71
122500,8,7.72
122500,8,7.73
122500,8,7.73
122500,8,7.73
122500,8,7.74
122500,8,7.75
122500,8,7.76
122500,8,7.77
122500,8,7.77
122500,8,7.78
122500,8,7.78
122500,8,7.79
122500,8,7.77
140625,8,5.20
140625,8,5.24
140625,8,5.28
140625,8,5.31
140625,8,5.33
140625,8,5.36
140625,8,5.39
140625,8,5.42
140625,8,5.45
140625,8,5.47
140625,8,5.51
140625,8,5.51
140625,8,5.49
140625,8,5.50
140625,8,5.49
140625,8,5.52
160000,8,4.64
160000,8,4.67
160000,8,4.70
160000,8,4.74
160000,8,4.76
160000,8,4.80
160000,8,4.83
160000,8,4.85
160000,8,4.87
160000,8,4.88
160000,8,4.90
160000,8,4.91
160000,8,4.94
160000,8,4.96
160000,8,4.97
160000,8,4.99
160000,8,5.02
160000,8,5.03
160000,8,5.05
160000,8,5.07
160000,8,5.09
160000,8,5.10
160000,8,5.12
160000,8,5.14
160000,8,5.15
160000,8,5.16
160000,8,5.18
160000,8,5.20
160000,8,5.19
160000,8,5.19
160000,8,5.18
160000,8,5.20
160000,8,5.20
160000,8,5.21
160000,8,5.22
160000,8,5.24
160000,8,5.24
