Grid Size,Thread Count,Frame Rate
90000,4,12.85
90000,4,12.86
90000,4,12.95
90000,4,13.05
90000,4,13.14
90000,4,13.15
90000,4,13.25
90000,4,13.34
90000,4,13.44
90000,4,13.44
90000,4,13.44
90000,4,13.53
90000,4,13.63
90000,4,13.72
90000,4,13.73
90000,4,13.82
90000,4,13.91
90000,4,14.00
90000,4,14.00
90000,4,14.09
90000,4,14.19
90000,4,14.28
90000,4,14.28
90000,4,14.27
90000,4,14.36
90000,4,14.45
90000,4,14.55
90000,4,14.54
90000,4,14.63
90000,4,14.72
90000,4,14.81
90000,4,14.81
90000,4,14.80
90000,4,14.89
90000,4,14.98
90000,4,15.07
90000,4,15.06
90000,4,15.15
90000,4,15.24
90000,4,15.33
90000,4,15.32
90000,4,15.41
90000,4,15.50
90000,4,15.59
90000,4,15.58
90000,4,15.57
90000,4,15.65
90000,4,15.74
90000,4,15.83
90000,4,15.82
90000,4,15.90
90000,4,15.99
90000,4,16.08
90000,4,16.07
90000,4,16.15
90000,4,16.24
90000,4,16.32
90000,4,16.31
90000,4,16.28
90000,4,16.36
90000,4,16.45
90000,4,16.53
90000,4,16.49
90000,4,16.40
90000,4,16.35
90000,4,16.28
90000,4,16.23
90000,4,16.17
90000,4,16.15
90000,4,16.23
90000,4,16.31
90000,4,16.39
90000,4,16.38
90000,4,16.46
90000,4,16.54
90000,4,16.62
90000,4,16.58
90000,4,16.56
90000,4,16.64
90000,4,16.72
90000,4,16.80
90000,4,16.78
90000,4,16.76
90000,4,16.84
90000,4,16.91
90000,4,16.99
90000,4,16.98
90000,4,17.05
90000,4,17.13
90000,4,17.21
90000,4,17.19
90000,4,17.27
90000,4,17.34
90000,4,17.42
90000,4,17.40
90000,4,17.37
90000,4,17.45
90000,4,17.52
90000,4,17.60
90000,4,17.58
90000,4,17.55
90000,4,17.63
90000,4,17.70
90000,4,17.78
90000,4,17.75
90000,4,17.73
90000,4,17.80
90000,4,17.88
90000,4,17.95
90000,4,17.93
90000,4,18.00
90000,4,18.08
90000,4,18.15
90000,4,18.13
90000,4,18.21
90000,4,18.28
90000,4,18.35
90000,4,18.31
90000,4,18.29
90000,4,18.35
90000,4,18.42
90000,4,18.49
90000,4,18.47
90000,4,18.45
90000,4,18.52
90000,4,18.59
90000,4,18.66
90000,4,18.63
90000,4,18.61
90000,4,18.68
90000,4,18.75
90000,4,18.82
90000,4,18.79
90000,4,18.86
90000,4,18.93
90000,4,19.00
90000,4,18.97
90000,4,18.95
90000,4,19.02
90000,4,19.09
90000,4,19.16
90000,4,19.13
90000,4,19.20
90000,4,19.27
90000,4,19.34
90000,4,19.31
90000,4,19.29
90000,4,19.36
90000,4,19.42
90000,4,19.49
90000,4,19.47
90000,4,19.54
90000,4,19.61
90000,4,19.68
90000,4,19.65
90000,4,19.72
90000,4,19.79
90000,4,19.86
90000,4,19.83
90000,4,19.90
90000,4,19.96
90000,4,20.03
90000,4,19.99
90000,4,19.96
90000,4,20.03
90000,4,20.10
90000,4,20.16
90000,4,20.14
90000,4,20.20
90000,4,20.27
90000,4,20.34
90000,4,20.31
90000,4,20.38
90000,4,20.44
90000,4,20.51
90000,4,20.41
90000,4,20.36
90000,4,20.33
90000,4,20.40
90000,4,20.46
90000,4,20.53
90000,4,20.50
90000,4,20.57
90000,4,20.63
90000,4,20.70
90000,4,20.67
90000,4,20.73
90000,4,20.79
90000,4,20.86
90000,4,20.83
90000,4,20.89
90000,4,20.96
90000,4,21.02
90000,4,20.99
90000,4,20.97
90000,4,21.03
90000,4,21.09
90000,4,21.05
90000,4,21.02
90000,4,21.08
90000,4,21.14
90000,4,21.21
90000,4,21.17
90000,4,21.24
90000,4,21.30
90000,4,21.36
90000,4,21.32
90000,4,21.29
90000,4,21.35
90000,4,21.41
90000,4,21.47
90000,4,21.45
90000,4,21.51
90000,4,21.57
90000,4,21.63
90000,4,21.59
90000,4,21.54
90000,4,21.51
90000,4,21.57
90000,4,21.63
90000,4,21.69
90000,4,21.66
90000,4,21.72
90000,4,21.78
90000,4,21.84
90000,4,21.80
90000,4,21.77
90000,4,21.83
90000,4,21.89
90000,4,21.95
90000,4,21.92
90000,4,21.98
90000,4,22.04
90000,4,22.10
90000,4,22.05
90000,4,22.01
90000,4,22.07
90000,4,22.13
90000,4,22.19
90000,4,22.15
90000,4,22.21
90000,4,22.27
90000,4,22.33
90000,4,22.29
90000,4,22.25
90000,4,22.30
90000,4,22.36
90000,4,22.42
90000,4,22.39
90000,4,22.36
90000,4,22.41
90000,4,22.47
90000,4,22.53
90000,4,22.50
90000,4,22.56
90000,4,22.61
90000,4,22.67
90000,4,22.63
90000,4,22.69
90000,4,22.75
90000,4,22.81
90000,4,22.77
90000,4,22.73
90000,4,22.78
90000,4,22.84
90000,4,22.90
90000,4,22.86
90000,4,22.83
90000,4,22.89
90000,4,22.94
90000,4,23.00
90000,4,22.96
90000,4,23.02
90000,4,23.08
90000,4,23.13
90000,4,23.09
90000,4,23.15
90000,4,23.20
90000,4,23.26
90000,4,23.23
90000,4,23.19
90000,4,23.25
90000,4,23.31
90000,4,23.36
90000,4,23.32
90000,4,23.38
90000,4,23.43
90000,4,23.49
90000,4,23.45
90000,4,23.51
90000,4,23.56
90000,4,23.62
90000,4,23.57
90000,4,23.53
90000,4,23.59
90000,4,23.64
90000,4,23.70
90000,4,23.66
90000,4,23.71
90000,4,23.77
90000,4,23.82
90000,4,23.78
90000,4,23.75
90000,4,23.80
90000,4,23.86
90000,4,23.91
90000,4,23.88
90000,4,23.93
90000,4,23.98
90000,4,24.04
90000,4,24.00
90000,4,24.05
90000,4,24.10
90000,4,24.16
90000,4,24.12
90000,4,24.18
90000,4,24.23
90000,4,24.28
90000,4,24.25
90000,4,24.21
90000,4,24.26
90000,4,24.31
90000,4,24.36
90000,4,24.33
90000,4,24.38
90000,4,24.43
90000,4,24.49
90000,4,24.45
90000,4,24.50
90000,4,24.55
90000,4,24.60
90000,4,24.56
90000,4,24.53
90000,4,24.58
90000,4,24.63
90000,4,24.68
90000,4,24.64
90000,4,24.69
90000,4,24.74
90000,4,24.80
90000,4,24.75
90000,4,24.71
90000,4,24.76
90000,4,24.81
90000,4,24.86
90000,4,24.83
90000,4,24.88
90000,4,24.93
90000,4,24.98
90000,4,24.95
90000,4,25.00
90000,4,25.05
90000,4,25.10
90000,4,25.06
90000,4,25.02
90000,4,25.07
90000,4,25.12
90000,4,25.17
90000,4,25.13
90000,4,25.18
90000,4,25.23
90000,4,25.28
90000,4,25.24
90000,4,25.29
90000,4,25.34
90000,4,25.39
90000,4,25.36
90000,4,25.32
90000,4,25.37
90000,4,25.42
90000,4,25.47
90000,4,25.42
90000,4,25.47
90000,4,25.52
90000,4,25.57
90000,4,25.54
90000,4,25.59
90000,4,25.63
90000,4,25.68
90000,4,25.65
90000,4,25.60
90000,4,25.64
90000,4,25.69
90000,4,25.74
90000,4,25.71
90000,4,25.76
90000,4,25.81
90000,4,25.86
90000,4,25.81
90000,4,25.78
90000,4,25.82
90000,4,25.87
90000,4,25.92
90000,4,25.88
90000,4,25.93
90000,4,25.98
90000,4,26.02
90000,4,25.98
90000,4,25.94
90000,4,25.99
90000,4,26.04
90000,4,26.08
90000,4,26.05
90000,4,26.09
90000,4,26.14
90000,4,26.19
90000,4,26.15
90000,4,26.20
90000,4,26.24
90000,4,26.29
90000,4,26.20
105625,4,7.90
105625,4,7.93
105625,4,7.96
105625,4,7.98
105625,4,8.00
105625,4,8.02
105625,4,8.04
105625,4,8.06
105625,4,8.09
105625,4,8.11
105625,4,8.14
105625,4,8.15
105625,4,8.18
105625,4,8.19
105625,4,8.21
105625,4,8.23
105625,4,8.24
105625,4,8.26
105625,4,8.28
105625,4,8.31
105625,4,8.33
105625,4,8.42
105625,4,8.50
105625,4,8.58
105625,4,8.61
105625,4,8.63
105625,4,8.72
105625,4,8.80
105625,4,8.88
105625,4,8.90
105625,4,8.92
105625,4,8.94
105625,4,8.96
105625,4,8.97
105625,4,8.98
105625,4,9.00
105625,4,9.08
105625,4,9.16
105625,4,9.24
105625,4,9.26
105625,4,9.25
105625,4,9.25
105625,4,9.25
105625,4,9.25
105625,4,9.26
105625,4,9.20
122500,4,6.04
122500,4,6.05
122500,4,6.08
122500,4,6.12
122500,4,6.16
122500,4,6.20
122500,4,6.23
122500,4,6.27
122500,4,6.30
122500,4,6.34
122500,4,6.37
122500,4,6.40
122500,4,6.44
122500,4,6.46
122500,4,6.47
122500,4,6.49
122500,4,6.50
122500,4,6.48
140625,4,4.99
140625,4,5.01
140625,4,5.05
140625,4,5.08
140625,4,5.12
140625,4,5.16
140625,4,5.20
140625,4,5.24
140625,4,5.27
140625,4,5.31
140625,4,5.34
140625,4,5.37
140625,4,5.40
140625,4,5.42
140625,4,5.42
140625,4,5.42
140625,4,5.45
140625,4,5.47
140625,4,5.48
140625,4,5.51
140625,4,5.54
140625,4,5.57
140625,4,5.60
140625,4,5.63
160000,4,4.57
160000,4,4.61
160000,4,4.65
160000,4,4.69
160000,4,4.73
160000,4,4.77
160000,4,4.81
160000,4,4.84
160000,4,4.87
160000,4,4.90
160000,4,4.94
160000,4,4.97
160000,4,5.00
160000,4,5.03
160000,4,5.06
160000,4,5.09
160000,4,5.11
160000,4,5.14
160000,4,5.17
160000,4,5.20
160000,4,5.22
160000,4,5.25
160000,4,5.27
160000,4,5.30
160000,4,5.32
160000,4,5.35
160000,4,5.37
160000,4,5.39
160000,4,5.42
160000,4,5.44
160000,4,5.46
160000,4,5.48
160000,4,5.50
160000,4,5.53
160000,4,5.55
160000,4,5.57
160000,4,5.59
160000,4,5.61
160000,4,5.63
160000,4,5.64
160000,4,5.66
160000,4,5.68
160000,4,5.69
160000,4,5.71
160000,4,5.73
160000,4,5.75
160000,4,5.75
160000,4,5.77
160000,4,5.78
160000,4,5.80
160000,4,5.81
160000,4,5.83
160000,4,5.84
160000,4,5.86
160000,4,5.87
160000,4,5.89
160000,4,5.90
160000,4,5.91
160000,4,5.93
160000,4,5.94
160000,4,5.96
160000,4,5.97
160000,4,5.98
160000,4,6.00
160000,4,6.01
160000,4,6.02
160000,4,6.04
160000,4,6.05
160000,4,6.06
160000,4,6.08
160000,4,6.09
160000,4,6.10
160000,4,6.11
160000,4,6.12
160000,4,6.14
160000,4,6.15
160000,4,6.16
160000,4,6.17
160000,4,6.18
160000,4,6.17
160000,4,6.17
160000,4,6.17
160000,4,6.18
160000,4,6.19
160000,4,6.20
160000,4,6.20
